id,age,gender,zip_code,race,name,dob
5107,69,male,56017,silver,Terrence Blick,1951-03-24
5108,79,male,56018,silver,Ethan Raynor,1942-02-16
5109,76,male,56019,gold,Allan Bradtke,1945-02-22
5110,65,female,56017,silver,Melody Connelly,1956-03-09
5111,77,male,56013,gold,Werner Sporer,1943-04-10
5112,85,female,56016,bronze,Madelyn Feil,1935-08-11
5113,72,female,56013,gold,Tonda Dach,1948-07-19
5114,76,female,56015,silver,Pok Bergstrom,1944-11-29
5115,86,female,56020,bronze,Janie Hackett,1935-02-05
5116,70,male,56014,bronze,Garrett Balistreri,1951-01-29
5117,100,male,56015,bronze,Parker Padberg,1920-08-01
5118,97,male,56014,silver,Horacio Gusikowski,1923-06-09
5119,86,female,56016,silver,Berneice Predovic,1934-05-20
5120,71,female,56017,silver,Ermelinda Stanton,1949-08-07
5121,76,male,56021,bronze,Lionel Stamm,1945-02-27
5122,86,female,56013,bronze,Halley Gleason,1934-07-25
5123,81,female,56021,gold,Jenise Bechtelar,1939-07-14
5124,96,male,56012,bronze,Darron Huel,1924-10-15
5125,70,female,56019,silver,Indira Towne,1950-09-26
5126,76,male,56012,bronze,Otto Paucek,1945-02-19
5127,79,female,56021,bronze,Brett Reynolds,1942-01-01
5128,73,female,56015,bronze,Jacqui Labadie,1947-06-21
5129,87,female,56014,silver,Lakendra Heathcote,1933-06-03
5130,91,male,56012,gold,Lowell Stamm,1929-12-25
5131,65,male,56020,gold,Reinaldo Okuneva,1955-12-02
5132,85,female,56013,silver,Fred Kub,1935-07-22
5133,86,male,56015,bronze,Daron Barrows,1935-02-16
5134,68,female,56014,bronze,Kaye Nitzsche,1953-01-22
5135,75,female,56015,bronze,Marguerita Mraz,1945-06-26
5136,91,male,56013,silver,Morris Goodwin,1929-10-20
5137,77,female,56012,bronze,Yetta Corwin,1943-10-19
5138,102,male,56021,silver,Tory Runolfsson,1918-06-19
5139,87,male,56014,silver,Jess Swaniawski,1933-11-17
5140,89,female,56016,bronze,Mara Christiansen,1931-08-15
5141,75,male,56012,silver,Cyril Abernathy,1945-04-26
5142,79,female,56016,bronze,Doris Batz,1941-06-05
5143,97,female,56012,bronze,Jeane Hartmann,1923-08-18
5144,101,female,56019,silver,Lynda Okuneva,1919-08-14
5145,102,female,56014,silver,Eboni Wolff,1919-02-17
5146,82,female,56012,silver,Brianna Orn,1938-12-12
5147,96,male,56012,bronze,Lamar Turcotte,1925-03-04
5148,99,male,56012,bronze,Francisco Heller,1921-03-26
5149,68,male,56013,bronze,Nickolas Fadel,1952-03-19
5150,97,female,56015,gold,Ming Quigley,1923-06-04
5151,85,female,56019,silver,Tiesha Balistreri,1935-05-23
5152,102,female,56021,silver,Annita Turner,1919-01-17
5153,84,female,56019,bronze,Yung Goldner,1936-07-14
5154,97,male,56014,bronze,Sang Zulauf,1923-11-29
5155,94,female,56020,gold,Meagan Murazik,1926-07-15
5156,80,female,56016,silver,Tanya Bogan,1940-09-17
5157,67,female,56019,bronze,Maida Christiansen,1953-05-01
5158,101,female,56018,silver,Hue Kessler,1920-01-29
5159,89,female,56014,gold,Chang Legros,1931-08-04
5160,96,female,56014,bronze,Jeanene Schiller,1924-12-23
5161,78,female,56018,gold,Jayme Beer,1942-05-12
5162,103,male,56018,gold,Leonard Douglas,1917-10-12
5163,94,male,56013,silver,Leroy Roob,1926-06-10
5164,95,male,56021,gold,Bobbie Nienow,1925-09-16
5165,69,male,56019,gold,Errol Bauch,1951-08-31
5166,70,female,56012,gold,Jaymie Fritsch,1951-02-26
5167,95,female,56017,gold,Frankie Breitenberg,1925-11-14
5168,85,female,56015,silver,Maile Ritchie,1935-09-07
5169,86,female,56013,bronze,Francesca Herzog,1934-09-14
5170,75,female,56013,bronze,Missy Tremblay,1946-02-07
5171,85,female,56014,silver,Alica Yundt,1935-03-31
5172,69,female,56016,bronze,Romaine Kovacek,1951-05-29
5173,75,female,56012,gold,Terra Price,1945-03-31
5174,96,male,56015,gold,Jamie Shields,1925-01-27
5175,98,male,56019,silver,Wilbur Zemlak,1922-11-11
5176,81,female,56014,gold,Daina Dickinson,1939-03-23
5177,68,male,56014,bronze,Long Walsh,1953-01-25
5178,91,male,56017,silver,Reed Gutmann,1929-05-22
5179,94,male,56017,silver,Alden Robel,1926-04-16
5180,82,male,56013,silver,Louie Romaguera,1939-02-07
5181,104,female,56013,bronze,Sherron Will,1917-02-14
5182,78,female,56019,gold,Giselle Carroll,1942-06-07
5183,80,male,56021,gold,Kurt Braun,1940-08-05
5184,65,male,56020,silver,Enoch Barton,1955-06-23
5185,79,female,56021,bronze,Ebony Breitenberg,1941-08-20
5186,85,male,56020,gold,Lonnie Balistreri,1935-03-16
5187,67,female,56016,silver,Eleonora Jacobson,1953-08-27
5188,75,male,56021,bronze,Rayford Willms,1945-06-07
5189,83,female,56018,bronze,Brianna Streich,1937-03-26
5190,70,male,56021,bronze,Jamal Mohr,1950-11-06
5191,85,female,56015,bronze,Elvira Mohr,1935-12-05
5192,86,female,56016,silver,Francisca Lubowitz,1934-09-08
5193,67,male,56018,silver,Oren Pfannerstill,1953-12-27
5194,92,female,56019,bronze,Coreen Upton,1928-07-30
5195,84,male,56016,silver,Trenton Medhurst,1937-01-10
5196,104,female,56014,gold,Hailey Hagenes,1916-10-02
5197,84,male,56013,silver,Daren Funk,1936-12-05
5198,86,female,56016,silver,Nguyet Gaylord,1934-06-21
5199,92,female,56013,silver,Leola Quitzon,1928-10-10
5200,98,male,56017,silver,Lamont Witting,1922-05-18
5201,67,male,56017,gold,Isaias Goldner,1954-01-21
5202,71,female,56015,gold,Mayme Friesen,1950-02-14
5203,91,female,56015,silver,Raquel Wintheiser,1930-01-04
5204,81,male,56021,silver,Jewel Hoppe,1939-04-29
5205,78,male,56020,bronze,Burt Durgan,1942-08-23
5206,87,male,56017,bronze,Alfonso Franecki,1933-11-30
5207,93,female,56020,silver,Florinda Nolan,1927-07-20
5208,78,male,56013,gold,Sandy Hoeger,1942-10-07
5209,83,male,56016,bronze,Weldon Reichel,1937-10-30
5210,101,female,56019,bronze,Lynelle Farrell,1919-04-02
5211,99,male,56016,gold,Isaiah Breitenberg,1921-12-04
5212,82,male,56012,bronze,Theron Johnston,1938-06-19
5213,85,female,56016,silver,Luvenia Donnelly,1935-10-07
5214,81,female,56016,gold,Sarita Rolfson,1939-04-03
5215,82,female,56015,bronze,Breanne Jacobs,1938-12-30
5216,98,male,56018,gold,Gustavo Hackett,1922-05-30
5217,69,male,56018,bronze,Sammy Ziemann,1951-08-17
5218,71,male,56018,silver,Wilber Flatley,1949-12-16
5219,102,male,56020,gold,Hilario Walker,1918-07-18
5220,69,male,56016,bronze,Dillon Satterfield,1951-03-21
5221,101,female,56017,silver,Otilia Schinner,1919-03-25
5222,92,female,56015,silver,Sharyl Yundt,1928-11-18
5223,98,female,56019,bronze,Sigrid Hermann,1922-04-06
5224,70,male,56017,bronze,Colin Tremblay,1950-10-16
5225,67,male,56015,bronze,Tyree Heller,1953-06-10
5226,89,female,56014,bronze,Angle Considine,1931-05-19
5227,76,female,56018,gold,Noreen McGlynn,1945-01-14
5228,94,male,56021,bronze,Kirby Swift,1927-01-17
5229,86,male,56021,gold,Brendon Boyle,1934-12-10
5230,68,male,56012,gold,Patricia Jast,1952-04-04
5231,102,female,56015,gold,Dina Runolfsson,1918-10-22
5232,103,female,56013,silver,Orpha Donnelly,1917-11-08
5233,81,male,56019,gold,Jorge Schuster,1939-05-07
5234,69,male,56020,gold,Ty Wunsch,1952-01-16
5235,69,female,56012,silver,Marcela Hodkiewicz,1951-07-23
5236,76,male,56018,silver,Norbert Zulauf,1944-06-26
5237,65,female,56012,gold,Jennell Denesik,1955-12-12
5238,90,male,56019,silver,Harry Kreiger,1930-12-05
5239,68,female,56018,bronze,Wynona Dickinson,1952-09-12
5240,99,female,56013,gold,Zula Erdman,1921-04-01
5241,71,male,56019,silver,Richard Wolf,1949-04-21
5242,93,female,56014,bronze,Lorita Kub,1927-10-04
5243,94,female,56013,bronze,Lakeisha Crona,1926-05-30
5244,97,female,56019,silver,Casey Buckridge,1923-10-28
5245,83,male,56017,bronze,Michal Osinski,1937-07-19
5246,82,male,56012,silver,Erasmo Dicki,1938-07-30
5247,92,male,56013,gold,Ray Bergnaum,1928-06-22
5248,77,female,56019,gold,Nikole Auer,1944-02-18
5249,100,male,56021,silver,Elvin Muller,1920-07-18
5250,72,female,56018,gold,Yolando Lang,1948-05-13
5251,103,female,56018,bronze,Soila Osinski,1917-12-04
5252,86,male,56018,gold,Osvaldo Flatley,1935-02-28
5253,75,male,56021,silver,Cletus Rutherford,1946-03-08
5254,96,female,56016,bronze,Hollie Schamberger,1925-03-03
5255,77,female,56014,silver,Aleshia Larson,1943-08-21
5256,98,female,56017,silver,Veronique Corkery,1922-10-10
5257,96,female,56015,bronze,Cari Bernier,1924-09-06
5258,68,male,56016,silver,Jacinto Hyatt,1952-10-30
5259,78,female,56014,gold,Candyce Hartmann,1943-01-24
5260,72,male,56012,gold,Wilbur Kessler,1949-02-22
5261,67,male,56021,silver,Nathanael Howe,1953-10-24
5262,80,female,56020,silver,Jannette Goodwin,1940-04-09
5263,82,male,56019,bronze,Simon Thiel,1939-02-14
5264,77,female,56016,bronze,Martha Rippin,1943-06-12
5265,99,female,56016,bronze,Maricela O'Kon,1921-03-31
5266,83,female,56018,silver,Charisse Lemke,1937-11-10
5267,95,male,56020,gold,Colby Kutch,1926-01-20
5268,81,female,56017,silver,Lilliana Hintz,1939-04-22
5269,79,male,56015,gold,Tyron Kreiger,1942-01-13
5270,80,female,56014,bronze,Bula Lind,1940-10-26
5271,71,male,56014,gold,Rick Becker,1949-07-14
5272,73,female,56016,bronze,Kirsten O'Reilly,1947-04-16
5273,92,female,56013,bronze,Jolynn Hudson,1929-01-16
5274,87,female,56015,gold,Velvet Treutel,1934-01-09
5275,95,female,56018,silver,Jenni Hartmann,1925-09-14
5276,71,female,56020,gold,Inez Jaskolski,1949-12-07
5277,93,male,56020,silver,Darin Johnson,1928-03-02
5278,94,male,56012,gold,Carey Ankunding,1927-01-23
5279,96,male,56019,silver,Zane Huels,1924-08-05
5280,66,male,56013,gold,Cordell Jast,1954-03-21
5281,104,male,56014,silver,Jorge Schroeder,1916-06-21
5282,67,male,56018,bronze,Ismael Labadie,1954-01-13
5283,78,female,56013,silver,Joellen Sanford,1942-11-06
5284,70,female,56012,bronze,Verla Medhurst,1950-10-12
5285,80,female,56015,bronze,Donna Kuhn,1940-10-26
5286,73,male,56012,silver,Luther Cronin,1947-10-05
5287,83,female,56017,gold,Brandi Maggio,1937-03-24
5288,88,female,56018,bronze,Hye Bartell,1932-09-02
5289,75,female,56020,silver,Myra O'Hara,1945-09-23
5290,98,male,56016,gold,Carmine Kling,1922-05-28
5291,84,male,56017,gold,Monroe Bayer,1936-04-01
5292,82,male,56017,bronze,Nickolas Waelchi,1938-08-13
5293,81,female,56021,bronze,Sachiko Kuhic,1939-03-13
5294,94,female,56021,gold,Sona Marquardt,1926-11-05
5295,76,male,56014,bronze,Daniel Osinski,1944-09-23
5296,103,female,56016,silver,Julie Zulauf,1917-10-10
5297,70,female,56020,gold,Shanelle Kovacek,1950-05-27
5298,79,female,56021,gold,Carroll Torp,1941-03-28
5299,98,male,56016,silver,Carroll Mertz,1922-04-07
5300,101,female,56013,bronze,Zelda Schowalter,1920-02-22
5301,75,female,56021,bronze,Adrien Stanton,1945-06-25
5302,103,female,56018,bronze,Catheryn Lynch,1918-02-23
5303,92,male,56016,gold,Sebastian Bednar,1928-08-27
5304,84,female,56016,silver,Lorilee Rowe,1936-12-04
5305,69,male,56019,silver,Shelby Kuvalis,1951-09-24
5306,93,male,56015,silver,Maynard Spinka,1927-07-06
5307,92,female,56019,bronze,Grace Kling,1928-09-16
5308,88,female,56015,silver,Mitchell Hickle,1932-10-06
5309,67,male,56021,silver,Junior Conroy,1953-06-13
5310,102,male,56012,bronze,Homer Watsica,1918-06-04
5311,87,female,56013,gold,Evangelina Mohr,1933-06-27
5312,97,female,56014,gold,Lahoma Koch,1923-08-29
5313,93,female,56015,gold,Genevie Volkman,1928-01-03
5314,71,male,56017,silver,Delbert Stiedemann,1949-07-15
5315,82,female,56012,silver,Willette Rice,1938-12-23
5316,79,female,56013,bronze,Numbers Beatty,1941-04-27
5317,98,male,56020,gold,Rosario Runolfsson,1922-10-04
5318,66,female,56018,silver,Chantal Gutkowski,1954-05-08
5319,102,male,56014,gold,Kelly Hermiston,1918-07-27
5320,79,male,56012,silver,Sandy Wolff,1942-03-09
5321,70,male,56012,bronze,Manual Reynolds,1950-09-18
5322,74,male,56021,bronze,Isreal Kub,1947-02-25
5323,90,female,56015,bronze,Clara Brown,1930-10-26
5324,75,male,56019,gold,Ted Kuhn,1945-10-13
5325,89,female,56012,silver,Rosanna Gutkowski,1931-07-31
5326,70,female,56018,bronze,Gennie Mayert,1950-08-04
5327,65,male,56021,gold,Heath Stamm,1955-12-01
5328,103,female,56019,bronze,Jayme Johnson,1917-09-23
5329,93,male,56019,gold,Rey Hoppe,1927-12-03
5330,71,male,56019,gold,Vicente Paucek,1949-10-08
5331,91,male,56014,gold,Stefan Zulauf,1929-05-16
5332,97,male,56021,gold,Isaias White,1923-09-07
5333,76,male,56019,silver,Gerry Lueilwitz,1944-03-13
5334,103,female,56016,silver,Magdalene Shanahan,1917-09-18
5335,88,male,56014,silver,Colton Cartwright,1932-11-13
5336,102,male,56020,gold,Garth Treutel,1918-03-12
5337,65,female,56012,gold,Jena Upton,1955-04-05
5338,85,male,56017,bronze,Jay Cummings,1935-04-14
5339,74,male,56019,gold,Patricia Crona,1946-10-29
5340,78,male,56017,silver,Silas Braun,1942-07-03
5341,76,female,56012,gold,Christiane Lakin,1944-09-06
5342,104,male,56020,gold,Ricardo Hintz,1916-09-17
5343,84,male,56021,silver,Stephen Bauch,1936-09-29
5344,100,female,56013,bronze,Aide Stoltenberg,1921-01-28
5345,96,male,56020,silver,Patrick Stroman,1924-04-19
5346,66,female,56014,silver,Era Witting,1954-10-08
5347,73,female,56019,silver,Sherill Wolf,1948-02-05
5348,94,female,56015,silver,Nelia Bednar,1926-06-03
5349,100,male,56016,bronze,Duane Bergnaum,1920-07-04
5350,86,male,56012,bronze,Diego Kub,1934-10-30
5351,82,male,56017,silver,Walker Bode,1938-06-14
5352,79,female,56016,gold,Paulina Green,1941-05-22
5353,86,male,56019,silver,Dan Kassulke,1934-09-04
5354,71,male,56020,gold,Jan Kozey,1949-10-16
5355,65,female,56012,silver,Asley Reynolds,1955-03-14
5356,84,male,56020,bronze,Jamie Daniel,1936-05-15
5357,99,female,56012,silver,Kazuko Toy,1921-03-23
5358,68,female,56015,gold,Julio Harris,1952-03-14
5359,96,female,56013,bronze,Sandra Gleason,1924-12-10
5360,81,female,56018,bronze,Leona Hills,1939-08-15
5361,73,female,56017,bronze,Joanne Schroeder,1947-06-05
5362,78,female,56018,silver,Nella Von,1942-08-01
5363,69,female,56019,gold,Jody Hayes,1951-05-28
5364,78,male,56016,gold,Barrett Macejkovic,1942-05-08
5365,86,male,56015,gold,Preston Littel,1934-06-10
5366,68,male,56021,gold,Raphael Johns,1952-04-13
5367,90,female,56013,bronze,Rae Ledner,1930-05-06
5368,70,female,56012,silver,Tamesha O'Reilly,1950-09-08
5369,90,female,56021,gold,Kimberley Pfeffer,1930-04-03
5370,85,female,56018,bronze,Rosalind Rippin,1935-06-20
5371,77,female,56020,bronze,Jewel Hahn,1943-07-20
5372,89,female,56015,silver,Kandra Rempel,1931-03-09
5373,77,male,56016,silver,Cyril Kreiger,1944-01-22
5374,68,male,56021,bronze,Elwood Gaylord,1952-06-27
5375,87,female,56012,gold,Delmy Franecki,1934-02-26
5376,74,male,56012,bronze,Clifton Jacobi,1946-06-17
5377,93,female,56012,gold,Collene Nolan,1927-12-05
5378,81,female,56017,gold,Lane Lynch,1939-10-31
5379,87,male,56021,bronze,Kris Medhurst,1933-08-06
5380,81,male,56014,gold,Eliseo Bauch,1939-12-05
5381,67,female,56015,gold,Domitila Jacobs,1953-06-06
5382,77,female,56018,bronze,Carlene Johnson,1943-12-01
5383,87,female,56021,silver,Elvera McKenzie,1934-02-19
5384,96,male,56020,bronze,Jude Stanton,1924-11-07
5385,77,male,56012,bronze,Drew Ortiz,1943-08-09
5386,94,female,56012,silver,Micki Ward,1926-11-04
5387,100,male,56018,bronze,Oswaldo Glover,1920-11-04
5388,94,male,56014,bronze,Burt Cruickshank,1926-12-11
5389,89,male,56013,gold,Christopher Cole,1931-04-16
5390,86,male,56017,bronze,Ramon White,1934-07-21
5391,77,female,56021,gold,Yoshie Auer,1944-01-11
5392,71,male,56017,silver,Zachariah Champlin,1950-01-01
5393,73,female,56019,silver,Breanne Orn,1948-01-04
5394,69,male,56021,bronze,Jed Skiles,1951-07-23
5395,71,male,56020,bronze,Noe Wiza,1949-12-17
5396,89,female,56013,bronze,Joette Hayes,1931-09-30
5397,97,female,56014,silver,Yolande Reilly,1924-03-04
5398,84,female,56016,bronze,Lilla Rohan,1936-06-08
5399,82,female,56013,gold,Lynetta Greenholt,1938-07-15
5400,90,male,56016,silver,Mike Halvorson,1930-05-23
5401,69,female,56014,silver,Golden Mayer,1951-12-27
5402,99,female,56017,bronze,Catherina Zboncak,1921-04-06
5403,95,female,56012,bronze,Albertina Turcotte,1925-12-01
5404,65,male,56020,silver,Edwin Ullrich,1956-01-09
5405,89,female,56018,bronze,Tabatha Frami,1931-05-05
5406,70,male,56015,gold,Sean Upton,1951-02-28
5407,78,male,56021,gold,Waldo Mosciski,1943-01-05
5408,102,male,56016,bronze,Percy Hane,1918-06-23
5409,68,female,56016,silver,Ardelia Bergstrom,1952-04-03
5410,82,female,56012,gold,Rossana Crona,1938-04-12
5411,78,male,56013,gold,Eddie Wilkinson,1942-10-07
5412,104,female,56012,silver,Melda Fahey,1916-09-25
5413,68,male,56020,silver,Miquel Ward,1952-05-26
5414,97,female,56013,gold,Julie Hickle,1923-10-14
5415,102,male,56021,silver,Jules Ankunding,1918-04-14
5416,99,male,56013,gold,Delmer Torp,1922-01-31
5417,67,female,56017,silver,Caroll Goyette,1953-04-30
5418,95,female,56014,silver,January Kassulke,1925-04-15
5419,80,male,56014,bronze,Gaston Kuhic,1940-04-08
5420,78,female,56020,silver,Devon Luettgen,1942-03-11
5421,95,female,56021,bronze,Jani Doyle,1926-02-21
5422,82,male,56019,silver,Leonardo Friesen,1938-08-29
5423,101,female,56020,bronze,Alejandra Moore,1919-07-12
5424,101,female,56014,bronze,Tova Emard,1919-07-16
5425,87,male,56019,silver,Dion Oberbrunner,1933-03-29
5426,84,female,56014,silver,Sixta Prohaska,1936-08-12
5427,73,female,56016,bronze,Lesia Hermiston,1947-05-07
5428,90,male,56019,gold,Franklyn Herzog,1930-07-05
5429,95,female,56018,bronze,Alison Larson,1925-10-20
5430,90,male,56012,gold,Phil Huels,1930-11-17
5431,91,female,56020,bronze,Larue Boyer,1929-07-16
5432,95,female,56019,silver,Vivien Funk,1926-01-29
5433,80,female,56016,gold,Edna Thiel,1940-06-11
5434,104,female,56021,bronze,Marvel Lakin,1916-03-31
5435,68,male,56020,silver,Benjamin Turner,1952-09-20
5436,79,male,56014,gold,Porter Oberbrunner,1942-02-01
5437,93,male,56016,gold,Ashley Grimes,1927-03-18
5438,70,male,56014,gold,Ted Harber,1951-01-11
5439,73,male,56015,gold,Glen Hettinger,1948-02-18
5440,88,female,56020,bronze,Christiana Schneider,1932-05-25
5441,71,male,56017,gold,Everett Klein,1949-09-11
5442,104,male,56019,bronze,Merle Friesen,1916-11-01
5443,94,female,56017,bronze,Bonnie O'Hara,1927-02-03
5444,70,female,56013,gold,Deonna Satterfield,1950-12-16
5445,100,female,56015,bronze,Shawnta Kreiger,1920-08-09
5446,67,female,56020,silver,Melodee Corkery,1953-04-10
5447,98,female,56016,silver,Yolonda Rippin,1923-03-02
5448,85,female,56013,silver,Winnie Kuhic,1935-03-13
5449,79,female,56016,gold,Marchelle Sawayn,1941-11-08
5450,73,male,56019,silver,Arnoldo Davis,1947-07-26
5451,90,female,56015,silver,Akiko Reinger,1930-05-12
5452,98,female,56013,silver,Kanisha Yundt,1922-04-26
5453,68,female,56018,silver,Dana O'Keefe,1952-05-29
5454,86,male,56021,silver,Kelly Kshlerin,1934-03-26
5455,99,male,56012,bronze,Kendrick Sawayn,1921-07-01
5456,100,male,56019,gold,Benny Turcotte,1920-06-23
5457,100,male,56021,gold,Thaddeus Huel,1921-02-25
5458,86,male,56019,gold,Monty Klocko,1934-08-13
5459,86,female,56018,gold,Sang Cole,1934-10-07
5460,77,male,56017,bronze,Mohammed Kohler,1943-07-31
5461,77,male,56020,gold,Brant Gibson,1944-01-19
5462,90,female,56017,gold,Elvira Hintz,1931-01-21
5463,87,male,56019,bronze,Rickie Strosin,1934-03-05
5464,92,male,56012,gold,Myron Prohaska,1928-11-24
5465,68,male,56017,silver,Neal Schroeder,1952-12-20
5466,93,male,56019,bronze,Wally Boyer,1927-05-29
5467,88,male,56015,silver,Lloyd Abernathy,1932-08-01
5468,84,male,56016,silver,Bret Runolfsdottir,1936-12-04
5469,76,male,56013,bronze,Boyd Littel,1944-06-09
5470,76,female,56013,silver,Chu Stracke,1945-02-25
5471,81,male,56018,gold,Rosario Barrows,1939-10-08
5472,96,female,56014,gold,Renata Schultz,1925-02-26
5473,96,male,56017,bronze,Carroll Will,1925-01-06
5474,94,female,56017,gold,Darlene Little,1926-09-27
5475,100,male,56012,gold,Kelly Wolff,1920-07-07
5476,77,female,56016,bronze,Dierdre Miller,1943-09-09
5477,89,female,56019,silver,Coralie Hane,1931-12-23
5478,90,male,56020,silver,Winford Huel,1930-05-24
5479,89,female,56021,silver,Jaye Lang,1931-09-12
5480,89,female,56019,silver,Raylene Douglas,1932-02-10
5481,87,female,56013,silver,Nia Hayes,1933-03-12
5482,98,male,56021,bronze,Jimmy Ortiz,1922-09-09
5483,74,female,56016,silver,Coleen Rath,1946-12-22
5484,75,female,56014,bronze,Virgen Oberbrunner,1945-12-18
5485,87,female,56013,bronze,Alyson Murphy,1933-10-17
5486,84,female,56021,silver,Gracie Jacobson,1936-06-21
5487,69,female,56019,gold,Annis Dickens,1951-12-26
5488,67,male,56021,silver,Wendell Olson,1953-06-30
5489,75,female,56019,bronze,Odette Tillman,1945-12-24
5490,103,female,56012,bronze,Tammy Wisozk,1917-11-15
5491,91,female,56019,gold,Hilaria Kutch,1929-08-27
5492,69,female,56018,silver,Nikole Aufderhar,1951-04-22
5493,98,male,56017,silver,Kent Harber,1923-01-06
5494,72,male,56018,bronze,Elden Streich,1949-01-05
5495,69,male,56013,gold,Omer Bosco,1951-06-14
5496,79,female,56013,silver,Coralie Reichel,1941-07-24
5497,84,male,56017,bronze,Devin Halvorson,1936-05-13
